speciesID,group,family,genus,species,scientificName,commonName,decimalLatitude,decimalLongitude,date,status,recordType,freshMarineIntro,waterbody
768,Fishes,Loricariidae,Pterygoplichthys,multiradiatus,Pterygoplichthys multiradiatus,Orinoco Sailfin Catfish,27.73781,-82.65288,2012-10-05,established,Literature,Freshwater,MTB
486,Fishes,Clariidae,Clarias,batrachus,Clarias batrachus,Walking Catfish,27.73781,-82.65288,2009-10-07,established,Literature,Freshwater,MTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.76713,-82.63845,2024-11-09,,Literature,,MTB
1130,Plants,Pontederiaceae,Eichhornia,crassipes,Eichhornia crassipes,common water-hyacinth,27.7676,-82.64029,2020-12-31,,Literature,,MTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.77323,-82.63043,2023-03-12,,Literature,Marine,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.77915,-82.63291,2019-01-10,established,Literature,Freshwater,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.78577,-82.64258,2022-08-01,,Literature,,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7859,-82.6427,2007-03-10,unknown,Literature,Freshwater,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.78615,-82.63711,2017-12-03,established,Literature,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7866,-82.6413,2007-03-10,unknown,Literature,Freshwater,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.78705,-82.64072,2020-12-04,,Literature,,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7878,-82.6421,2007-03-10,unknown,Literature,Freshwater,MTB
793,Fishes,Notopteridae,Chitala,ornata,Chitala ornata,Clown Knifefish,27.78806,-82.64139,2010-01-18,failed,Personal communication,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7881,-82.6417,2007-03-14,unknown,Literature,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7881,-82.6417,2007-03-14,unknown,Literature,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7881,-82.6417,2007-03-14,unknown,Literature,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7881,-82.6417,2007-03-14,unknown,Literature,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7881,-82.6417,2007-03-14,unknown,Literature,Freshwater,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7882,-82.6403,2007-03-10,unknown,Literature,Freshwater,MTB
463,Fishes,Cichlidae,Oreochromis,aureus,Oreochromis aureus,Blue Tilapia,27.78884,-82.64034,2020-07-28,,Literature,,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.78939,-82.64127,2023-03-16,,Literature,,MTB
2633,Mollusks,Ampullariidae,Pomacea,maculata,Pomacea maculata,giant applesnail,27.79005,-82.64204,2018-11-26,,Literature,,MTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.7903,-82.6416,2007-03-10,unknown,Literature,Freshwater,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.7904,-82.64152,2020-06-10,,Literature,,MTB
457,Fishes,Cichlidae,Hemichromis,letourneuxi,Hemichromis letourneuxi,African Jewelfish,27.79053,-82.64137,2013-06-05,unknown,Literature,Freshwater,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.79058,-82.64145,2019-11-13,,Literature,,MTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.79062,-82.64139,2023-10-08,,Literature,,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.79064,-82.6414,2022-08-01,,Literature,,MTB
2788,Fishes,Cichlidae,Oreochromis,sp.,Oreochromis sp.,tilapia,27.79137,-82.64113,2019-03-28,,Literature,,MTB
1130,Plants,Pontederiaceae,Eichhornia,crassipes,Eichhornia crassipes,common water-hyacinth,27.79138,-82.63449,2018-10-19,,Literature,,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.79368,-82.63307,2017-01-17,unknown,Specimen,Freshwater,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.79429,-82.63324,2018-03-03,established,Literature,Freshwater,MTB
1261,Reptiles,Emydidae,Trachemys,scripta,Trachemys scripta,Red-eared Slider,27.79569,-82.63174,2017-09-04,established,Literature,Freshwater,MTB
463,Fishes,Cichlidae,Oreochromis,aureus,Oreochromis aureus,Blue Tilapia,27.79737,-82.63033,2005-05-07,,Literature,,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.80704,-82.62943,2019-04-10,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.81099,-82.63297,2015-03-03,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.81201,-82.62587,2021-06-18,,Literature,,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.81261,-82.6348,2019-12-01,,Literature,,MTB
2552,Reptiles,Pythonidae,Python,bivittatus,Python bivittatus,Burmese Python,27.80006,-82.61868,2013-05-27,unknown,Specimen,Freshwater,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.80153,-82.62457,2017-09-04,established,Literature,Freshwater,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.81545,-82.61836,2018-11-04,established,Literature,Freshwater,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.81689,-82.61768,2018-09-23,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.82299,-82.6252,2018-09-21,established,Literature,Freshwater,MTB
1261,Reptiles,Emydidae,Trachemys,scripta,Trachemys scripta,Red-eared Slider,27.82302,-82.62521,2018-10-04,established,Literature,Freshwater,MTB
453,Fishes,Cichlidae,Cichlasoma,urophthalma,Cichlasoma urophthalma,Mayan Cichlid,27.82478,-82.61116,2023-06-11,,Literature,,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.83345,-82.61115,2018-09-27,established,Literature,Freshwater,MTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.85181,-82.62371,2022-01-18,established,Literature,Marine,OTB
2788,Fishes,Cichlidae,Oreochromis,sp.,Oreochromis sp.,tilapia,27.8188,-82.62935,2018-05-15,,Literature,,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.82013,-82.63052,2018-09-14,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.82035,-82.63125,2017-09-21,established,Literature,Freshwater,MTB
453,Fishes,Cichlidae,Cichlasoma,urophthalma,Cichlasoma urophthalma,Mayan Cichlid,27.83438,-82.62628,2024-10-23,,Literature,,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.84684,-82.62867,2018-09-07,established,Literature,Freshwater,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.88121,-82.65254,2015-07-13,established,Literature,Freshwater,OTB
453,Fishes,Cichlidae,Cichlasoma,urophthalma,Cichlasoma urophthalma,Mayan Cichlid,27.86086,-82.63912,2022-11-02,,Literature,,OTB
514,Fishes,Cyprinidae,Ctenopharyngodon,idella,Ctenopharyngodon idella,Grass Carp,27.87222,-82.64305,2023-11-17,,Literature,,OTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.87476,-82.64615,2022-05-04,,Literature,,OTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.87513,-82.64096,2020-02-12,,Literature,,OTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.87639,-82.64096,2023-02-17,,Literature,,OTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.87654,-82.64128,2023-03-21,,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.87691,-82.62868,2018-02-23,established,Literature,Freshwater,OTB
453,Fishes,Cichlidae,Cichlasoma,urophthalma,Cichlasoma urophthalma,Mayan Cichlid,27.87779,-82.6342,2020-11-01,,Literature,,OTB
514,Fishes,Cyprinidae,Ctenopharyngodon,idella,Ctenopharyngodon idella,Grass Carp,27.8779,-82.63682,2020-08-15,,Literature,,OTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.4916,-82.5229,2017-07-03,,Literature,,LTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.51457,-82.55398,2017-07-03,,Literature,,LTB
1037,Mollusks,Thiaridae,Melanoides,tuberculata,Melanoides tuberculata,red-rim melania,27.5273,-82.51324,2022-07-27,,Literature,,LTB
869,Fishes,Poeciliidae,Xiphophorus,hellerii,Xiphophorus hellerii,Green Swordtail,27.66062,-82.50201,2023-05-05,established,Specimen,Freshwater,MTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.48428,-82.58004,2024-07-06,,Literature,,LTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.48442,-82.58074,2024-07-06,,Literature,,LTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.48442,-82.58075,2024-07-06,,Literature,,LTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.4933,-82.57941,2007-07-19,unknown,Literature,Freshwater,LTB
3270,Fishes,Cichlidae,Cichlasoma,dimerus,Cichlasoma dimerus,Chanchita,27.4933,-82.57941,2008-08-05,unknown,Literature,Freshwater,LTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.49339,-82.57936,2022-05-09,,Literature,,LTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.49551,-82.578,2022-05-09,,Literature,,LTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.5029,-82.5716,2000-07-25,established,Personal communication,Marine,LTB
1130,Plants,Pontederiaceae,Eichhornia,crassipes,Eichhornia crassipes,common water-hyacinth,27.5143,-82.5627,2014-06-04,unknown,Literature,Freshwater,LTB
486,Fishes,Clariidae,Clarias,batrachus,Clarias batrachus,Walking Catfish,27.52658,-82.57412,2020-05-15,,Literature,,LTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.55399,-82.57831,2017-07-03,,Literature,,LTB
338,Fishes,Callichthyidae,Hoplosternum,littorale,Hoplosternum littorale,Brown Hoplo,27.52353,-82.59711,2024-08-18,,Literature,,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.60481,-82.59264,2021-01-26,unknown,Personal communication,Marine,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.60481,-82.59264,2021-01-26,unknown,Personal communication,Marine,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.60664,-82.59208,2021-01-26,unknown,Personal communication,Marine,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.60664,-82.59208,2020-07-31,established,Personal communication,Marine,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.60664,-82.59208,2019-06-21,unknown,Personal communication,Marine,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.60664,-82.59208,2019-12-09,unknown,Personal communication,Marine,LTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.4847,-82.58106,2023-05-23,,Literature,,LTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.48471,-82.58102,2023-05-23,,Literature,,LTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.49383,-82.58277,2024-03-09,,Literature,,LTB
974,Fishes,Synbranchidae,Monopterus,albus,Monopterus albus,Asian Swamp Eel,27.49639,-82.58194,2020-07-16,,Literature,,LTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.50873,-82.58238,2015-09-05,,Literature,,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.6076,-82.58876,2021-01-26,unknown,Personal communication,Marine,LTB
868,Fishes,Poeciliidae,Xiphophorus,sp.,Xiphophorus sp.,platyfish,27.76769,-82.58588,2019-02-19,,Literature,,MTB
869,Fishes,Poeciliidae,Xiphophorus,hellerii,Xiphophorus hellerii,Green Swordtail,27.77726,-82.58363,2017-07-05,,Literature,,MTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.8285,-82.5889,2001-09-17,established,Personal communication,Marine,MTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.6341,-82.5898,2001-12-12,established,Personal communication,Marine,LTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.7806,-82.6011,2001-09-17,established,Personal communication,Marine,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.8119,-82.599,2015-10-10,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.81191,-82.59887,2018-11-08,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.812,-82.5991,2015-10-31,established,Literature,Freshwater,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.81486,-82.60743,2019-04-30,established,Literature,Freshwater,MTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.83426,-82.60898,2018-09-01,established,Literature,Freshwater,MTB
843,Fishes,Poeciliidae,Belonesox,belizanus,Belonesox belizanus,Pike Killifish,27.84768,-82.60731,2019-03-22,,Literature,,OTB
1261,Reptiles,Emydidae,Trachemys,scripta,Trachemys scripta,Red-eared Slider,27.84808,-82.60724,2018-02-24,established,Literature,Freshwater,OTB
486,Fishes,Clariidae,Clarias,batrachus,Clarias batrachus,Walking Catfish,27.5777,-82.58091,2021-08-28,,Literature,,LTB
2954,Plants,Onagraceae,Ludwigia,peruviana,Ludwigia peruviana,Peruvian primrose-willow,27.58437,-82.58083,2019-04-18,established,Literature,Freshwater,LTB
843,Fishes,Poeciliidae,Belonesox,belizanus,Belonesox belizanus,Pike Killifish,27.60245,-82.57213,2019-02-19,,Literature,,LTB
2740,Fishes,Synbranchidae,Monopterus,sp.,Monopterus sp.,jowled swamp eels,27.63174,-82.57604,2019-02-19,,Literature,,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.63693,-82.57642,2017-01-04,unknown,Specimen,Marine,LTB
3162,Fishes,Chaenopsidae,Protemblemaria,punctata,Protemblemaria punctata,Warthead Blenny,27.6389,-82.56305,2021-08-17,unknown,Personal communication,Marine,LTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.69893,-82.57572,2017-12-27,,Literature,,MTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.8088,-82.5728,2001-09-17,established,Personal communication,Marine,MTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.8093,-82.5744,2001-09-17,established,Personal communication,Marine,MTB
443,Fishes,Cichlidae,Herichthys,cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,27.87156,-82.61073,2011-06-24,unknown,Specimen,Freshwater,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,28.01262,-82.60592,2018-09-03,established,Literature,Freshwater,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.57128,-82.5474,2014-03-20,unknown,Specimen,Freshwater,LTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.57248,-82.54782,2017-07-21,unknown,Specimen,Freshwater,LTB
974,Fishes,Synbranchidae,Monopterus,albus,Monopterus albus,Asian Swamp Eel,27.58889,-82.54111,2011-11-30,established,Literature,Freshwater,LTB
843,Fishes,Poeciliidae,Belonesox,belizanus,Belonesox belizanus,Pike Killifish,27.58974,-82.54922,2024-05-05,,Literature,,LTB
1130,Plants,Pontederiaceae,Eichhornia,crassipes,Eichhornia crassipes,common water-hyacinth,27.59004,-82.5477,2023-03-07,,Literature,,LTB
872,Fishes,Poeciliidae,Xiphophorus,maculatus,Xiphophorus maculatus,Southern Platyfish,27.59322,-82.55227,2019-03-16,,Literature,,LTB
338,Fishes,Callichthyidae,Hoplosternum,littorale,Hoplosternum littorale,Brown Hoplo,27.59348,-82.55238,2021-06-17,,Literature,,LTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.60004,-82.55167,2019-01-03,established,Literature,Freshwater,LTB
2740,Fishes,Synbranchidae,Monopterus,sp.,Monopterus sp.,jowled swamp eels,27.61133,-82.54362,2024-11-05,,Literature,,LTB
2788,Fishes,Cichlidae,Oreochromis,sp.,Oreochromis sp.,tilapia,27.61594,-82.53914,2021-06-09,,Literature,,LTB
843,Fishes,Poeciliidae,Belonesox,belizanus,Belonesox belizanus,Pike Killifish,27.64547,-82.53677,2023-05-05,established,Specimen,Freshwater,MTB
296,Plants,Pteridaceae,Ceratopteris,thalictroides,Ceratopteris thalictroides,watersprite,27.65655,-82.50938,2019-01-12,,Literature,,MTB
843,Fishes,Poeciliidae,Belonesox,belizanus,Belonesox belizanus,Pike Killifish,27.66562,-82.5541,2017-07-05,,Literature,,MTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.6987,-82.5472,2001-12-12,established,Personal communication,Marine,MTB
869,Fishes,Poeciliidae,Xiphophorus,hellerii,Xiphophorus hellerii,Green Swordtail,27.70927,-82.51764,2019-02-19,,Literature,,MTB
770,Fishes,Loricariidae,Pterygoplichthys,sp.,Pterygoplichthys sp.,sailfin armored catfish,27.54433,-82.50739,2019-02-05,established,Literature,Freshwater,LTB
2942,Plants,Hydrocharitaceae,Hydrilla,verticillata,Hydrilla verticillata,whorled hydrilla,27.75873,-82.50594,2021-06-01,,Literature,,MTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.91618,-82.505,2019-07-15,,Literature,,HB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.50485,-82.55844,2021-08-20,unknown,NAS sighting report,Marine,LTB
1259,Reptiles,Emydidae,Trachemys,scripta,Trachemys scripta,Pond Slider,27.6,-82.56,2012-03-08,unknown,Specimen,Freshwater,LTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.6492,-82.5593,2001-12-12,established,Personal communication,Marine,MTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.74371,-82.52084,2017-12-27,,Literature,,MTB
2740,Fishes,Synbranchidae,Monopterus,sp.,Monopterus sp.,jowled swamp eels,27.77007,-82.52208,2024-09-19,,Literature,,MTB
486,Fishes,Clariidae,Clarias,batrachus,Clarias batrachus,Walking Catfish,27.78447,-82.53933,2017-12-27,,Literature,,MTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.78524,-82.54883,2024-09-19,,Literature,,MTB
296,Plants,Pteridaceae,Ceratopteris,thalictroides,Ceratopteris thalictroides,watersprite,27.85772,-82.52617,2023-01-14,,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.86068,-82.52271,2019-12-23,,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.86215,-82.51897,2019-02-24,established,Literature,Freshwater,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.87107,-82.52013,2018-08-13,unknown,Specimen,Freshwater,OTB
3125,Plants,Asteraceae,Enydra,fluctuans,Enydra fluctuans,buffalo spinach,27.87262,-82.5185,2000-04-07,extirpated,Specimen,Freshwater,OTB
1086,Reptiles,Varanidae,Varanus,salvator,Varanus salvator,Common Water Monitor,27.87923,-82.51761,2016-04-26,unknown,Literature,,OTB
1086,Reptiles,Varanidae,Varanus,salvator,Varanus salvator,Common Water Monitor,27.87927,-82.51857,2016-04-21,unknown,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.88604,-82.5201,2018-11-04,unknown,Specimen,Freshwater,OTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.888,-82.552,2009-01-05,established,Personal communication,Marine,OTB
110,Mollusks,Mytilidae,Perna,viridis,Perna viridis,green mussel,27.89409,-82.53978,2021-12-05,,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.90072,-82.51073,2023-10-06,,NAS sighting report,Freshwater,OTB
61,Amphibians,Eleutherodactylidae,Eleutherodactylus,planirostris,Eleutherodactylus planirostris,Greenhouse Frog,27.9051,-82.52856,2018-10-10,established,Literature,Freshwater,OTB
448,Fishes,Cichlidae,Rocio,octofasciata,Rocio octofasciata,Jack Dempsey,27.91785,-82.55225,2024-08-18,,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.931,-82.52016,2015-07-21,established,Literature,Freshwater,OTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.93317,-82.52065,2019-12-28,,Literature,,OTB
453,Fishes,Cichlidae,Cichlasoma,urophthalma,Cichlasoma urophthalma,Mayan Cichlid,27.93324,-82.52705,2019-12-21,,Literature,,OTB
477,Fishes,Cichlidae,Sarotherodon,melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,27.93473,-82.51758,2018-12-22,,Literature,,OTB
57,Amphibians,Hylidae,Osteopilus,septentrionalis,Osteopilus septentrionalis,Cuban Treefrog,27.94233,-82.52042,2020-04-09,,Literature,,OTB
963,Fishes,Scorpaenidae,Pterois,volitans/miles,Pterois volitans/miles,lionfish,27.95016,-82.54701,2013-10-17,established,Personal communication,Marine,OTB
